sid,freq
7714,14
22191,14
8288,14
32125,14
3952,14
5918,14
2904,14
19833,14
1765,14
16034,14
656,14
7002,14
1139,14
33777,14
6017,14
30727,14
3276,14
6802,14
7226,14
228,14
9535,14
16564,14
2645,14
3748,14
16729,14
10333,14
1332,14
33671,14
11786,14
25369,14
1963,14
9449,14
25442,14
31415,14
6772,14
2415,14
24704,14
27955,14
26951,14
20262,14
22247,14
631,14
26065,14
20163,14
16335,14
18260,14
30228,14
28996,14
6602,14
12520,14
13516,14
10429,14
21488,14
5999,14
31864,14
28816,14
1992,14
10581,14
26634,14
1917,14
30238,14
4297,14
17182,14
32951,14
7249,14
23687,14
21638,14
4000,14
23438,14
32287,14
25954,14
15161,14
20764,14
23838,14
30048,14
33599,14
2327,14
7713,14
30269,14
32182,14
2726,14
2189,14
4991,14
15782,14
14848,14
4010,14
31941,14
34009,14
25104,14
30377,14
7,14
10007,14
3504,14
13147,14
22245,14
4764,14
8813,14
17046,14
16104,14
9358,14
23228,14
29302,14
14721,14
26505,14
31678,14
22189,14
27601,14
4296,14
12977,14
9628,14
9524,14
2801,14
2865,14
8858,14
16575,14
19193,14
29807,14
9734,14
16725,14
16347,14
10959,14
27782,14
20568,14
10242,14
304,14
1633,14
25622,14
27270,14
14489,14
27164,14
15671,14
15191,14
12249,14
21914,14
33071,14
20987,14
12828,14
24711,14
3436,14
27132,14
4024,14
14001,14
20794,14
6023,14
13786,14
34458,14
6461,14
9448,14
32255,14
9126,14
23354,14
28451,14
2417,14
27171,14
28900,14
17045,14
31815,14
13405,14
11087,14
13273,14
16062,14
3014,14
15269,14
14420,14
11657,14
30207,14
33280,14
33437,14
15957,14
29924,14
34281,14
23943,14
16395,14
13548,14
9454,14
14986,14
16010,14
4280,14
20382,14
8216,14
28357,14
1122,14
29705,14
11313,14
16426,14
5216,14
698,14
27549,14
12527,14
9076,14
27319,14
33646,14
29312,14
4441,14
12153,14
9691,14
24475,14
25721,14
29491,14
33195,14
1115,14
22407,14
19449,14
15248,14
106,14
26966,14
25943,14
28148,14
24867,14
4554,14
26066,14
22241,14
17557,14
11885,14
10131,14
14061,14
1466,14
18881,14
24757,14
32676,14
1552,14
17912,14
19961,14
27264,14
1814,14
22010,14
16826,14
33114,14
15144,14
10585,14
17694,14
8936,14
519,14
4999,14
26292,14
31687,14
28115,14
22477,14
16449,14
367,14
18559,14
16144,14
3098,14
18859,14
27828,14
32096,14
13661,14
23730,14
14273,14
29193,14
17796,14
20489,14
3388,14
20439,14
11765,14
18259,14
33342,14
22448,14
25745,14
19650,14
4795,14
23396,14
21697,14
11191,14
15833,14
29190,14
12296,14
23191,14
9436,14
5673,14
3560,14
13131,14
12629,14
29398,14
2777,14
4826,14
31644,14
15071,14
18590,14
6028,14
25081,14
11704,14
11756,14
20993,14
15229,14
5831,14
2934,14
25573,14
11088,14
26313,14
19147,14
14216,14
11997,14
18989,14
15186,14
11059,14
9010,14
28315,14
24798,14
27354,14
31133,14
21213,14
17119,14
33642,14
25707,14
16180,14
11474,14
3890,14
1471,14
7196,14
16366,14
4072,14
26837,14
10399,14
22216,14
33603,14
1958,14
18401,14
11941,14
25243,14
20190,14
6077,14
21525,14
15153,14
24788,14
25971,14
1186,14
845,14
21066,14
598,14
2267,14
31032,14
33482,14
27433,14
22844,14
18365,14
31385,14
25093,14
22600,14
23761,14
5496,14
29667,14
16070,14
8786,14
34331,14
32090,14
20070,14
18023,14
11055,14
2453,14
21094,14
20636,14
18639,14
5492,14
34611,14
31738,14
22737,14
30360,14
19046,14
21935,14
17105,14
31202,14
33117,14
4637,14
30694,14
12484,14
19235,14
28645,14
31096,14
7152,14
17837,14
33876,14
28574,14
194,14
13527,14
27803,14
5111,14
6516,14
9248,14
12779,14
15939,14
27823,14
27945,14
20168,14
32668,14
4474,14
8572,14
11820,14
8687,14
13479,14
33604,14
23410,14
2757,14
15253,14
500,14
10255,14
7895,14
17975,14
27726,14
951,14
13231,14
12066,14
29386,14
14113,14
18941,14
31665,14
6358,14
4311,14
14828,14
6179,14
10109,14
615,14
23699,14
13813,14
12729,14
2345,14
13240,14
20112,14
16604,14
2027,14
4428,14
16067,14
6121,14
31645,14
20480,14
16372,14
24355,14
28083,14
33703,14
21710,14
30640,14
16831,14
12590,14
10577,14
10223,14
15059,14
724,14
16529,14
3269,14
1515,14
28251,14
25056,14
33813,14
18720,14
14155,14
27175,14
6588,14
23595,14
18579,14
23947,14
19559,14
21030,14
25295,14
15979,14
15700,14
25822,14
28478,14
12211,14
30016,14
18020,14
9875,14
28472,14
13509,14
13969,14
22037,14
12681,14
27848,14
16554,14
32185,14
14728,14
33479,14
33986,14
8686,14
19614,14
4248,14
4023,14
13241,14
21283,14
21092,14
22629,14
22744,14
10347,14
19293,14
1938,14
32631,14
9604,14
11180,14
821,14
23148,14
9810,14
3687,14
14021,14
8705,14
1364,14
34387,14
8060,14
13409,14
24794,14
26410,14
2201,14
33478,14
28603,14
6869,14
11133,14
378,14
12999,14
24984,14
22058,14
16959,14
30698,14
22984,14
16843,14
29133,14
17687,14
11277,14
34447,14
20654,14
33577,14
25039,14
32948,14
7885,14
32819,14
9105,14
32168,14
1037,14
14447,14
9159,14
2421,14
27937,14
23787,14
17175,14
5155,14
33411,14
34194,14
4201,14
11655,14
17223,14
13794,14
21290,14
12069,14
11143,14
32299,14
23674,14
21583,14
6852,14
26062,14
19638,14
26674,14
14499,14
4643,14
15375,14
6295,14
14788,14
8996,14
25577,14
7995,14
33999,14
31802,14
7142,14
24997,14
34317,14
31432,14
22834,14
14041,14
25411,14
31504,14
3509,14
21309,14
22946,14
19491,14
32788,14
19041,14
25192,14
13150,14
25688,14
2076,14
16662,14
8160,14
206,14
6182,14
9109,14
14,14
13986,14
31116,14
21547,14
32434,14
12405,14
18347,14
32843,14
20632,14
28336,14
12158,14
9136,14
32530,14
22248,14
11101,14
24298,14
24070,14
13715,14
28339,14
32433,14
26348,14
30576,14
15410,14
23756,14
12150,14
26898,14
19662,14
17615,14
29014,14
25983,14
33460,14
16992,14
18957,14
19834,14
25008,14
14312,14
7271,14
23647,14
25837,14
6861,14
1337,14
12785,14
15049,14
5720,14
26287,14
24277,14
28461,14
22606,14
29627,14
5330,14
8182,14
24727,14
9669,14
13136,14
22743,14
6135,14
3271,14
16071,14
4318,14
14116,14
23328,14
17341,14
11291,14
1088,14
9121,14
7140,14
14374,14
26933,14
29229,14
22512,14
2648,14
17620,14
21406,14
29484,14
7379,14
33745,14
32465,14
28602,14
16601,14
8901,14
14481,14
32602,14
10948,14
26944,14
9527,14
24556,14
34421,14
28689,14
1685,14
22367,14
17325,14
14152,14
22541,14
8164,14
29186,14
34295,14
8389,14
24283,14
16900,14
3220,14
20178,14
24954,14
30185,14
20769,14
24796,14
4410,14
6587,14
8743,14
32548,14
3178,14
31721,14
26829,14
1757,14
15228,14
30006,14
24974,14
32055,14
18927,14
9148,14
24953,14
17501,14
24729,14
4258,14
31441,14
25298,14
17017,14
18943,14
32983,14
14956,14
30618,14
300,14
20114,14
9728,14
27136,14
18967,14
24067,14
7030,14
23475,14
18414,14
6459,14
30530,14
25017,14
25639,14
28989,14
7903,14
24878,14
30930,14
31021,14
15766,14
19145,14
23625,14
290,14
27995,14
30408,14
31069,14
9020,14
19807,14
5670,14
12068,14
1825,14
31610,14
1510,14
27619,14
6975,14
22875,14
22635,14
19985,14
32398,14
14250,14
4969,14
24600,14
16624,14
8293,14
34576,14
7851,14
3909,14
26790,14
77,14
19128,14
6911,14
24000,14
28701,14
6418,14
19132,14
5212,14
4346,14
21857,14
8710,14
17659,14
13569,14
252,14
12969,14
4223,14
21315,14
248,14
4017,14
32369,14
26276,14
18712,14
21397,14
13998,14
28121,14
32031,14
25851,14
20813,14
17148,14
19575,14
1613,14
34236,14
30030,14
30055,14
8277,14
19209,14
28863,14
19642,14
21620,14
20845,14
9543,14
25153,14
16522,14
24612,14
11616,14
18685,14
19933,14
34064,14
5080,14
33113,14
11219,14
30230,14
12241,14
24449,14
132,14
23819,14
14467,14
4169,14
19721,14
4930,14
14979,14
28008,14
14591,14
1417,14
26074,14
34312,14
9100,14
8757,14
16923,14
8649,14
24397,14
22518,14
23368,14
4731,14
34399,14
16860,14
29235,14
6832,14
25885,14
16282,14
26756,14
30276,14
8454,14
26173,14
2512,14
27813,14
28807,14
25789,14
12548,14
22862,14
21026,14
24977,14
16413,14
26738,14
28785,14
18996,14
7185,14
6104,14
30972,14
16546,14
21695,14
22584,14
13358,14
31732,14
23394,14
29209,14
12645,14
5753,14
16455,14
24642,14
21157,14
18821,14
25681,14
13079,14
15542,14
22894,14
1494,14
531,14
23893,14
32725,14
3480,14
6896,14
10774,14
25224,14
13656,14
15705,14
9101,14
29471,14
3706,14
27461,14
1433,14
30676,14
4514,14
11013,14
28427,14
33108,14
981,14
20529,14
19823,14
28011,14
4790,14
21904,14
25962,14
14072,14
26660,14
26739,14
22576,14
32101,14
34380,14
20057,14
13791,14
16716,14
22338,14
34166,14
2481,14
9911,14
19700,14
11504,14
20814,14
10840,14
18263,14
20725,14
26436,14
21751,14
13555,14
5674,14
5898,14
19385,14
28913,14
5193,14
26147,14
14606,14
20621,14
32875,14
25115,14
18694,14
6497,14
26003,14
19512,14
30031,14
28098,14
12536,14
11210,14
18818,14
10886,14
4448,14
23810,14
18485,14
7244,14
9160,14
28809,14
23506,14
8628,14
29374,14
537,14
26500,14
9541,14
24004,14
1149,14
3708,14
17035,14
19082,14
26477,14
26051,14
10417,14
14089,14
30344,14
33825,14
20296,14
1951,14
29433,14
32645,14
9803,14
12026,14
33221,14
26296,14
27729,14
3940,14
31806,14
25136,14
12920,14
8830,14
21250,14
14188,14
29121,14
13773,14
16226,14
32416,14
7288,14
16123,14
14479,14
12430,14
28187,14
31860,14
4267,14
8452,14
32933,14
25490,14
21871,14
19999,14
6474,14
21833,14
20375,14
25738,14
10879,14
13831,14
8546,14
28224,14
34208,14
16807,14
26006,14
13043,14
757,14
25718,14
19,14
20038,14
11073,14
20006,14
7813,14
5987,14
22371,14
24108,14
25148,14
4777,14
10517,14
25965,14
22347,14
33373,14
9103,14
14578,14
15726,14
31272,14
21108,14
17436,14
2519,14
31112,14
21764,14
24603,14
6573,14
33623,14
26365,14
11909,14
33981,14
178,14
11629,14
21358,14
30028,14
10295,14
12287,14
4347,14
17369,14
18767,14
32734,14
27502,14
2223,14
24537,14
1292,14
7266,14
15203,14
21969,14
925,14
14076,14
24230,14
17875,14
27979,14
5295,14
4868,14
6825,14
23109,14
30172,14
6929,14
14084,14
18838,14
11521,14
6719,14
21046,14
10293,14
33556,14
10372,14
33514,14
20742,14
7250,14
6493,14
31561,14
19212,14
4369,14
5068,14
23095,14
14423,14
19934,14
8280,14
13061,14
21154,14
30239,14
2227,14
21775,14
33936,14
5162,14
18344,14
29838,14
9390,14
28639,14
31929,14
1379,14
34017,14
15312,14
13399,14
4054,14
26368,14
17768,14
28692,14
23741,14
8030,14
14357,14
3323,14
34067,14
25538,14
15613,14
24983,14
17861,14
9723,14
943,14
30985,14
30492,14
10152,14
7120,14
18319,14
32175,14
14251,14
22925,14
14895,14
32048,14
1388,14
19061,14
33651,14
30684,14
7520,14
9762,14
19928,14
10566,14
24484,14
6101,14
28576,14
8833,14
18325,14
10148,14
4266,14
29151,14
18250,14
28705,14
32825,14
21493,14
12935,14
20330,14
21976,14
31421,14
10648,14
16337,14
27808,14
4222,14
19204,14
15245,14
12281,14
17082,14
28126,14
28184,14
11339,14
17417,14
20288,14
1266,14
31625,14
21131,14
27392,14
1796,14
8137,14
12765,14
15023,14
22378,14
4961,14
2443,14
49,14
30536,14
23296,14
6537,14
24928,14
13480,14
19931,14
10920,14
10194,14
8463,14
24372,14
2441,14
3755,14
10302,14
15866,14
6904,14
7724,14
2522,14
16704,14
26868,14
6739,14
27540,14
33980,14
16948,14
1048,14
15821,14
2671,13
24577,13
11992,13
14112,13
1934,13
26776,13
26375,13
1289,13
32467,13
11194,13
29959,13
26320,13
2315,13
7381,13
30210,13
18633,13
18270,13
437,13
10221,13
28916,13
12268,13
4247,13
24251,13
31989,13
24585,13
19525,13
26927,13
14793,13
23261,13
26968,13
28822,13
12351,13
15013,13
8124,13
25255,13
32657,13
6486,13
4489,13
2435,13
27681,13
13484,13
26711,13
33820,13
5092,13
33990,13
4314,13
2999,13
5604,13
24278,13
5649,13
26179,13
28139,13
13435,13
25574,13
29589,13
13166,13
162,13
16829,13
11593,13
14395,13
29176,13
22791,13
22315,13
23798,13
23542,13
22728,13
13907,13
20353,13
28167,13
3431,13
15354,13
3925,13
30936,13
11556,13
885,13
4983,13
26373,13
26830,13
18397,13
14544,13
20534,13
24285,13
17375,13
12485,13
17653,13
2723,13
24413,13
13171,13
7360,13
8403,13
30225,13
5220,13
10535,13
23533,13
11430,13
2730,13
22845,13
17943,13
5181,13
3518,13
31607,13
26318,13
3398,13
21662,13
32845,13
29811,13
3030,13
4596,13
22547,13
32176,13
13583,13
23260,13
14398,13
8658,13
19146,13
2811,13
25921,13
27422,13
24220,13
27240,13
4118,13
16290,13
27587,13
19774,13
10436,13
13651,13
23460,13
15247,13
24998,13
28072,13
2560,13
15140,13
13766,13
29583,13
19597,13
12187,13
20567,13
26184,13
27862,13
21289,13
125,13
17864,13
13168,13
25915,13
102,13
6452,13
14992,13
14666,13
6432,13
17708,13
2006,13
29745,13
32043,13
17245,13
10323,13
32826,13
7945,13
27596,13
30933,13
19310,13
33563,13
29551,13
3248,13
29016,13
18131,13
7010,13
6976,13
12047,13
4692,13
6791,13
24103,13
4144,13
16224,13
34396,13
28193,13
19202,13
32044,13
18077,13
4586,13
1060,13
27109,13
16864,13
31883,13
11659,13
1525,13
30242,13
9610,13
12432,13
2129,13
20962,13
6293,13
9471,13
27500,13
19154,13
17107,13
30777,13
7147,13
16241,13
12406,13
10287,13
20076,13
5315,13
34437,13
7678,13
22086,13
8795,13
13105,13
11006,13
30139,13
3543,13
11058,13
30282,13
28258,13
1242,13
28656,13
7432,13
12182,13
16281,13
9747,13
24225,13
3474,13
29713,13
27721,13
171,13
31760,13
22559,13
13534,13
19461,13
33458,13
21760,13
23493,13
34452,13
27020,13
32501,13
7247,13
15117,13
21800,13
27649,13
26255,13
24446,13
5198,13
18879,13
27432,13
17104,13
17463,13
12923,13
4565,13
10693,13
19786,13
23119,13
7727,13
10872,13
13957,13
32838,13
6150,13
16771,13
8777,13
8849,13
32206,13
25619,13
23073,13
1998,13
17377,13
16940,13
30802,13
1047,13
11248,13
15185,13
16329,13
34438,13
14280,13
333,13
25562,13
15260,13
220,13
24547,13
16095,13
3288,13
1828,13
16472,13
13050,13
5339,13
19399,13
14936,13
23499,13
15238,13
29737,13
3986,13
8481,13
4431,13
23158,13
23552,13
25018,13
33169,13
24789,13
21038,13
26143,13
19114,13
2045,13
29673,13
23532,13
20531,13
16767,13
13723,13
111,13
10932,13
27345,13
10851,13
7012,13
33242,13
13816,13
19658,13
3757,13
977,13
7086,13
20775,13
13351,13
847,13
25059,13
31501,13
3079,13
31200,13
1196,13
21188,13
5892,13
2867,13
33391,13
28534,13
24359,13
21304,13
20442,13
23125,13
30498,13
1153,13
25124,13
9384,13
33285,13
30297,13
32625,13
29702,13
1361,13
15318,13
18972,13
8774,13
29661,13
30064,13
3002,13
28019,13
129,13
15050,13
15292,13
21025,13
25354,13
7747,13
25923,13
9990,13
15910,13
18015,13
29841,13
88,13
29842,13
26821,13
7937,13
12099,13
33470,13
13305,13
32792,13
27970,13
27135,13
6659,13
4649,13
11082,13
1614,13
24471,13
567,13
22852,13
12360,13
15468,13
18909,13
23091,13
31082,13
12611,13
4588,13
14825,13
1323,13
16373,13
17482,13
18031,13
8636,13
11217,13
22454,13
15148,13
10168,13
12669,13
20847,13
9284,13
33152,13
5003,13
5733,13
16362,13
22490,13
30524,13
30775,13
2655,13
9371,13
28531,13
12116,13
17332,13
14892,13
11858,13
27238,13
11396,13
32183,13
8285,13
24643,13
18185,13
4566,13
31195,13
27709,13
29003,13
16591,13
23648,13
9087,13
14234,13
1090,13
1665,13
25795,13
13944,13
5177,13
33339,13
1046,13
28221,13
27051,13
25456,13
8773,13
20952,13
8836,13
29512,13
33842,13
26258,13
25352,13
28061,13
8662,13
16376,13
9285,13
18528,13
9625,13
28260,13
336,13
12247,13
28157,13
30801,13
17091,13
32010,13
14885,13
9369,13
29473,13
4358,13
6184,13
11622,13
15703,13
28526,13
13244,13
16399,13
28356,13
17450,13
24335,13
12304,13
21159,13
14958,13
1009,13
26765,13
14733,13
2897,13
34242,13
30235,13
30745,13
32282,13
15992,13
23823,13
21774,13
19379,13
23867,13
25916,13
26771,13
12289,13
14918,13
19040,13
32694,13
25054,13
29148,13
29843,13
20443,13
31940,13
34143,13
5895,13
11526,13
15620,13
15471,13
32671,13
18112,13
4594,13
13824,13
20530,13
33500,13
8450,13
1045,13
10686,13
23582,13
1228,13
10311,13
6482,13
6571,13
30797,13
31800,13
23415,13
29546,13
6641,13
20679,13
2943,13
14538,13
18797,13
382,13
15805,13
26985,13
13860,13
16679,13
26940,13
21535,13
27146,13
24497,13
3756,13
28961,13
20234,13
34425,13
22491,13
4137,13
13446,13
26435,13
30821,13
4080,13
4200,13
14268,13
24773,13
26529,13
8514,13
2514,13
13403,13
4476,13
18582,13
25405,13
24550,13
33197,13
27487,13
25308,13
31947,13
17696,13
32420,13
33592,13
22751,13
17442,13
896,13
5669,13
19595,13
5199,13
31472,13
26002,13
4987,13
15555,13
6060,13
19556,13
4349,13
20804,13
6487,13
28610,13
13267,13
11438,13
15423,13
2983,13
1073,13
25742,13
17265,13
29514,13
24544,13
17777,13
9027,13
23177,13
22009,13
28402,13
7686,13
13208,13
9110,13
18917,13
24434,13
23359,13
1541,13
5052,13
1279,13
911,13
33405,13
9899,13
9467,13
6923,13
8779,13
6611,13
11990,13
5185,13
1711,13
15493,13
5296,13
20450,13
13381,13
1426,13
2901,13
33061,13
295,13
27396,13
21504,13
20617,13
23054,13
6948,13
19447,13
4130,13
11042,13
13048,13
24182,13
21236,13
16998,13
28575,13
924,13
15118,13
8587,13
8483,13
1567,13
7657,13
14624,13
20271,13
12904,13
29424,13
30504,13
2303,13
3083,13
25817,13
31593,13
27608,13
26996,13
26987,13
13956,13
31706,13
31237,13
4786,13
17373,13
5127,13
18688,13
11671,13
26840,13
24793,13
2915,13
21381,13
1493,13
28784,13
7009,13
23852,13
5759,13
725,13
11675,13
1661,13
17117,13
535,13
25276,13
20565,13
6032,13
16485,13
9719,13
14777,13
31622,13
14550,13
18597,13
19997,13
1005,13
13177,13
13291,13
30942,13
12135,13
11130,13
2768,13
34386,13
11240,13
23864,13
13612,13
20985,13
34202,13
27140,13
7939,13
1890,13
3841,13
493,13
4496,13
14529,13
9987,13
6953,13
27431,13
3407,13
5103,13
19536,13
8057,13
16821,13
11170,13
7505,13
22048,13
24871,13
2402,13
12245,13
31707,13
22672,13
22963,13
12180,13
20541,13
2080,13
9518,13
6640,13
3739,13
32549,13
2056,13
8296,13
34244,13
25290,13
5381,13
15757,13
14443,13
3233,13
4206,13
2568,13
10911,13
18749,13
27336,13
32753,13
17892,13
5221,13
24078,13
30232,13
14240,13
31965,13
14717,13
30369,13
15374,13
23981,13
27661,13
809,13
23384,13
29044,13
19802,13
32775,13
12128,13
23583,13
14969,13
12501,13
10454,13
19018,13
3838,13
20697,13
14179,13
1234,13
4866,13
9338,13
20696,13
24270,13
18125,13
34491,13
25155,13
12881,13
1799,13
7427,13
5378,13
6353,13
26974,13
14549,13
10455,13
16719,13
31750,13
3618,13
26767,13
15348,13
6865,13
18088,13
2771,13
14916,13
27971,13
1833,13
18526,13
414,13
24376,13
26835,13
16865,13
9970,13
10587,13
32275,13
22616,13
23264,13
16874,13
31702,13
6170,13
10727,13
28078,13
2411,13
4141,13
71,13
9735,13
22353,13
2362,13
23293,13
27323,13
12605,13
3729,13
281,13
14562,13
9078,13
22581,13
32510,13
18546,13
18704,13
22357,13
10716,13
13042,13
10839,13
12320,13
29366,13
20507,13
1161,13
15324,13
16497,13
31878,13
8819,13
31839,13
13787,13
34146,13
28038,13
21742,13
32435,13
25932,13
22652,13
21686,13
9640,13
17001,13
1168,13
18811,13
10787,13
22788,13
6968,13
11685,13
13279,13
31458,13
9676,13
4551,13
28979,13
24760,13
370,13
14366,13
27293,13
21971,13
27360,13
29577,13
8759,13
17748,13
6378,13
8438,13
17588,13
31923,13
30333,13
3165,13
12639,13
31481,13
20719,13
23129,13
26605,13
24554,13
24831,13
7061,13
25776,13
6985,13
22466,13
985,13
32538,13
9758,13
24958,13
4460,13
21049,13
2971,13
7856,13
10238,13
27065,13
11721,13
4450,13
16614,13
9491,13
17657,13
4534,13
11738,13
2974,13
12882,13
7129,13
26963,13
16639,13
25207,13
16430,13
25211,13
33549,13
4383,13
34557,13
31468,13
34390,13
11443,13
20504,13
21463,13
755,13
4526,13
3391,13
26792,13
24857,13
9154,13
26186,13
15924,13
7349,13
16557,13
4332,13
34279,13
13116,13
6846,13
526,13
20836,13
8823,13
33054,13
23222,13
14356,13
27900,13
22869,13
15788,13
33147,13
32393,13
30456,13
24369,13
10008,13
13796,13
8928,13
14191,13
5439,13
8279,13
23173,13
5545,13
21676,13
27191,13
2929,13
22276,13
31190,13
24168,13
3186,13
11695,13
28112,13
15899,13
16445,13
14618,13
20590,13
18273,13
27312,13
14053,13
21105,13
19922,13
13576,13
10751,13
100,13
3722,13
12122,13
1298,13
5432,13
14882,13
28077,13
4039,13
7623,13
652,13
30236,13
28437,13
3189,13
22871,13
21009,13
3505,13
18194,13
27903,13
12365,13
19225,13
1306,13
4276,13
23437,13
23463,13
29232,13
3241,13
2948,13
25047,13
22706,13
22906,13
14756,13
29926,13
7309,13
30302,13
6728,13
22352,13
30548,13
1302,13
23579,13
15437,13
12063,13
2009,13
25077,13
21788,13
29648,13
3125,13
15599,13
25482,13
3769,13
33580,13
15222,13
25554,13
4998,13
23684,13
26251,13
2231,13
19571,13
6114,13
19583,13
14156,13
25258,13
21840,13
22989,13
13626,13
23202,13
16513,13
16832,13
2185,13
20050,13
12847,13
3530,13
23213,13
7139,13
26005,13
26496,13
12463,13
8381,13
14844,13
29414,13
15197,13
29277,13
15871,13
19974,13
4633,13
18899,13
23679,13
5815,13
24912,13
32934,13
16267,13
28660,13
369,13
5120,13
27117,13
22428,13
609,13
28855,13
14472,13
30886,13
31557,13
20206,13
18159,13
23025,13
8631,13
21928,13
31927,13
23180,13
23370,13
26230,13
13590,13
7110,13
24513,13
21483,13
9757,13
23977,13
20276,13
13388,13
1208,13
21300,13
14900,13
17219,13
21759,13
15073,13
7560,13
25023,13
22128,13
2147,13
8072,13
23731,13
18660,13
2694,13
17363,13
30513,13
8648,13
29185,13
8852,13
23116,13
7642,13
647,13
31001,13
33369,13
10806,13
11597,13
30515,13
19633,13
21856,13
33444,13
26639,13
21332,13
12013,13
17859,13
21334,13
17551,13
14448,13
31626,13
16097,13
7066,13
5114,13
32708,13
28628,13
26187,13
12317,13
25031,13
30337,13
18371,13
7169,13
9739,13
11098,13
9868,13
7289,13
1390,13
16475,13
19218,13
31303,13
32426,13
13867,13
1679,13
1851,13
9029,13
17766,13
18099,13
30661,13
19183,13
6933,13
7004,13
24324,13
3040,13
21432,13
6020,13
3479,13
23575,13
13334,13
22149,13
29136,13
15914,13
21245,13
16022,13
29687,13
20308,13
18203,13
7074,13
6091,13
23452,13
2933,13
32757,13
12058,13
16275,13
14453,13
5175,13
17224,13
4285,13
17906,13
25217,13
14818,13
14226,13
1657,13
27559,13
27952,13
25709,13
28089,13
34250,13
7772,13
16680,13
12985,13
32382,13
20906,13
12209,13
20217,13
7952,13
33269,13
1247,13
12672,13
6435,13
33104,13
3091,13
24227,13
26449,13
23999,13
3212,13
6267,13
29757,13
30051,13
3218,13
10720,13
9572,13
17765,13
21528,13
26905,13
24650,13
4091,13
29031,13
31565,13
25452,13
593,13
8270,13
96,13
3995,13
9805,13
8987,13
20393,13
991,13
11034,13
19972,13
28211,13
27009,13
269,13
3767,13
28796,13
27294,13
20594,13
32088,13
32511,13
31347,13
32800,13
30041,13
20642,13
31684,13
18483,13
22928,13
5474,13
23131,13
14758,13
2173,13
23440,13
1944,13
7814,13
14930,13
8891,13
6844,13
7305,13
29688,13
13443,13
26059,13
25648,13
1137,13
24861,13
2525,13
1972,13
22373,13
27892,13
11188,13
11380,13
930,13
14630,13
32082,13
19587,13
3481,13
4232,13
4878,13
26901,13
24447,13
11483,13
9405,13
31772,13
33998,13
18103,13
26293,13
26141,13
22185,13
15388,13
74,13
13826,13
24591,13
27859,13
13,13
23765,13
34130,13
27761,13
22851,13
2336,13
32746,13
7710,13
14738,13
12141,13
31397,13
16901,13
27253,13
4120,13
27535,13
3949,13
29138,13
13017,13
19837,13
1927,13
21351,13
6876,13
24006,13
26271,13
32717,13
11964,13
28284,13
8674,13
22204,13
13636,13
13943,13
25299,13
17253,13
16540,13
21127,13
15102,13
19036,13
9793,13
29275,13
2902,13
34528,13
31863,13
28998,13
21462,13
31699,13
25441,13
11400,13
18901,13
24646,13
9239,13
17192,13
28634,13
12193,13
10484,13
20598,13
25032,13
7643,13
18893,13
25395,13
26899,13
25528,13
7679,13
4014,13
32100,13
23906,13
32029,13
33161,13
14810,13
12863,13
33663,13
21842,13
30189,13
33534,13
30813,13
32539,13
9450,13
11895,13
20609,13
28042,13
5527,13
97,13
19979,13
22661,13
24684,13
28181,13
12516,13
6043,13
34489,13
11890,13
14345,13
1170,13
15199,13
5947,13
11116,13
12262,13
3143,13
12092,13
12362,13
14947,13
7966,13
5877,13
9703,13
29945,13
907,13
1309,13
17345,13
18695,13
34484,13
17365,13
12364,13
10400,13
2926,13
14473,13
16126,13
13854,13
9191,13
6368,13
9630,13
1368,13
627,13
33184,13
31974,13
29927,13
1762,13
646,13
908,13
15589,13
29593,13
30731,13
22599,13
2162,13
23676,13
115,13
3157,13
19710,13
9643,13
15540,13
21903,13
11948,13
7620,13
14227,13
18458,13
23490,13
15604,13
2913,13
10867,13
28861,13
33023,13
26758,13
12189,13
17730,13
14197,13
5647,13
27567,13
15331,13
6515,13
4087,13
19480,13
21952,13
11233,13
11005,13
13335,13
34212,13
17763,13
8335,13
22756,13
9265,13
15166,13
387,13
20766,13
21354,13
25363,13
2731,13
27016,13
1272,13
6016,13
23724,13
12275,13
15812,13
11745,13
4264,13
22196,13
24908,13
22023,13
21789,13
6977,13
25556,13
11183,13
10261,13
28247,13
28630,13
27457,13
1121,13
25726,13
6898,13
24607,13
29968,13
26067,13
6792,13
33116,13
34052,13
30830,13
22141,13
503,13
13201,13
5749,13
31170,13
20272,13
24614,13
22129,13
3035,13
1682,13
3972,13
26235,13
753,13
25162,13
2108,13
14394,13
11528,13
2012,13
21015,13
11949,13
3903,13
15955,13
18314,13
7394,13
7917,13
13428,13
13543,13
26341,13
25589,13
34537,13
12449,12
15550,12
5936,12
14663,12
24676,12
6012,12
20853,12
2449,12
25075,12
16712,12
16939,12
9037,12
4269,12
26678,12
28720,12
12719,12
24269,12
6842,12
32246,12
20464,12
32562,12
16906,12
2354,12
3130,12
4401,12
1209,12
4418,12
24377,12
172,12
23218,12
29685,12
9142,12
23080,12
22348,12
6539,12
1853,12
8501,12
14211,12
30393,12
5965,12
14406,12
6346,12
12462,12
3680,12
13247,12
34470,12
7860,12
1062,12
33846,12
12459,12
32343,12
21927,12
21187,12
34471,12
29623,12
26299,12
24252,12
32808,12
12206,12
30015,12
33336,12
9420,12
5183,12
31376,12
1085,12
9379,12
11869,12
18253,12
26805,12
12735,12
17329,12
26418,12
18111,12
23474,12
21677,12
3067,12
33770,12
33905,12
21818,12
10930,12
33583,12
2217,12
6324,12
33934,12
13622,12
2230,12
18593,12
